Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Product,Quantity,Unit_Price,Sales,Discount,Profit
ORD015583,2024-11-25,CUST7692,Consumer,North,Technology,Keyboard,4,91.94,367.74,0.0,80.16
ORD015584,2024-11-25,CUST9698,Consumer,North,Technology,Webcam,1,125.73,125.73,0.0,34.74
ORD015584,2024-11-25,CUST9698,Consumer,North,Technology,Laptop,1,1172.17,1172.17,0.0,322.94
ORD015585,2024-11-25,CUST5114,Consumer,East,Office Supplies,Envelope,1,14.73,13.26,0.1,1.42
ORD015585,2024-11-25,CUST5114,Consumer,East,Furniture,Chair,1,316.44,316.44,0.0,83.65
ORD015585,2024-11-25,CUST5114,Consumer,East,Office Supplies,Notebook,1,6.16,6.16,0.0,0.7
ORD015585,2024-11-25,CUST5114,Consumer,East,Office Supplies,Folder,1,3.54,3.54,0.0,0.75
ORD015586,2024-11-25,CUST1918,Consumer,East,Furniture,Cabinet,1,183.99,183.99,0.0,46.34
ORD015587,2024-11-25,CUST2609,Corporate,East,Furniture,Table,3,382.47,975.3,0.15,114.11
ORD015587,2024-11-25,CUST2609,Corporate,East,Technology,USB Drive,2,26.01,49.42,0.05,11.13
ORD015587,2024-11-25,CUST2609,Corporate,East,Technology,Webcam,1,92.91,74.33,0.2,8.69
ORD015588,2024-11-25,CUST1016,Home Office,East,Technology,Monitor,1,433.35,433.35,0.0,43.54
ORD015589,2024-11-25,CUST9753,Consumer,East,Technology,Monitor,1,451.67,451.67,0.0,97.46
ORD015589,2024-11-25,CUST9753,Consumer,East,Office Supplies,Stapler,2,11.89,23.79,0.0,6.86
ORD015590,2024-11-25,CUST3640,Consumer,East,Technology,Headphones,1,68.64,68.64,0.0,9.22
ORD015590,2024-11-25,CUST3640,Consumer,East,Technology,USB Drive,1,27.32,27.32,0.0,3.19
ORD015591,2024-11-25,CUST2772,Consumer,East,Technology,Keyboard,3,96.1,230.65,0.2,33.53
ORD015591,2024-11-25,CUST2772,Consumer,East,Technology,Monitor,2,334.26,668.52,0.0,78.7
ORD015591,2024-11-25,CUST2772,Consumer,East,Furniture,Desk,3,597.81,1793.43,0.0,330.15
ORD015591,2024-11-25,CUST2772,Consumer,East,Technology,USB Drive,2,15.87,31.74,0.0,7.2
ORD015592,2024-11-25,CUST9166,Consumer,West,Office Supplies,Binder,1,9.67,9.67,0.0,2.46
ORD015592,2024-11-25,CUST9166,Consumer,West,Furniture,Desk,2,442.05,884.1,0.0,174.54
ORD015592,2024-11-25,CUST9166,Consumer,West,Office Supplies,Paper,1,21.5,21.5,0.0,3.16
ORD015592,2024-11-25,CUST9166,Consumer,West,Office Supplies,Folder,1,6.01,6.01,0.0,1.46
ORD015593,2024-11-25,CUST1709,Consumer,North,Technology,Webcam,2,106.25,212.49,0.0,58.0
ORD015593,2024-11-25,CUST1709,Consumer,North,Office Supplies,Folder,3,8.77,26.32,0.0,3.39
ORD015594,2024-11-25,CUST8617,Consumer,South,Technology,Headphones,2,119.85,239.7,0.0,61.66
ORD015595,2024-11-25,CUST4115,Corporate,West,Technology,USB Drive,3,20.42,61.25,0.0,8.55
ORD015596,2024-11-25,CUST5677,Home Office,West,Technology,Keyboard,2,33.51,67.03,0.0,15.1
ORD015597,2024-11-25,CUST4289,Consumer,East,Technology,USB Drive,1,26.37,26.37,0.0,3.61
ORD015597,2024-11-25,CUST4289,Consumer,East,Office Supplies,Folder,3,3.78,11.35,0.0,2.96
ORD015598,2024-11-25,CUST5399,Consumer,North,Office Supplies,Paper,1,24.94,24.94,0.0,5.16
ORD015598,2024-11-25,CUST5399,Consumer,North,Technology,USB Drive,2,20.52,41.04,0.0,7.33
ORD015598,2024-11-25,CUST5399,Consumer,North,Technology,Laptop,1,1047.67,1047.67,0.0,153.47
ORD015598,2024-11-25,CUST5399,Consumer,North,Technology,Webcam,1,134.3,134.3,0.0,19.56
ORD015599,2024-11-25,CUST2507,Home Office,South,Technology,Webcam,1,87.92,87.92,0.0,13.46
ORD015600,2024-11-25,CUST5191,Home Office,West,Office Supplies,Paper,3,15.36,46.08,0.0,4.73
ORD015601,2024-11-25,CUST9436,Corporate,North,Furniture,Chair,1,238.25,190.6,0.2,25.08
ORD015601,2024-11-25,CUST9436,Corporate,North,Furniture,Cabinet,1,409.25,409.25,0.0,116.62
ORD015602,2024-11-25,CUST4070,Consumer,South,Technology,Monitor,3,474.11,1422.34,0.0,179.29
ORD015602,2024-11-25,CUST4070,Consumer,South,Technology,USB Drive,2,12.0,24.0,0.0,4.26
ORD015603,2024-11-25,CUST8288,Home Office,North,Furniture,Table,2,446.61,893.23,0.0,226.89
ORD015603,2024-11-25,CUST8288,Home Office,North,Technology,Keyboard,1,99.87,99.87,0.0,15.88
ORD015603,2024-11-25,CUST8288,Home Office,North,Furniture,Cabinet,1,178.65,178.65,0.0,45.22
ORD015604,2024-11-25,CUST2878,Home Office,West,Technology,Monitor,1,341.81,341.81,0.0,40.55
ORD015604,2024-11-25,CUST2878,Home Office,West,Technology,Keyboard,1,74.77,74.77,0.0,15.83
ORD015605,2024-11-25,CUST4621,Corporate,West,Technology,Mouse,1,29.92,29.92,0.0,3.0
ORD015606,2024-11-25,CUST9963,Consumer,West,Technology,Keyboard,1,30.98,30.98,0.0,3.69
ORD015606,2024-11-25,CUST9963,Consumer,West,Furniture,Desk,1,532.84,426.27,0.2,117.15
ORD015606,2024-11-25,CUST9963,Consumer,West,Office Supplies,Paper,1,22.48,22.48,0.0,5.4
ORD015607,2024-11-25,CUST2652,Corporate,North,Technology,Laptop,1,1220.91,1220.91,0.0,294.68
ORD015608,2024-11-26,CUST3762,Consumer,West,Technology,Webcam,2,98.64,197.27,0.0,52.52
ORD015608,2024-11-26,CUST3762,Consumer,West,Technology,Laptop,1,967.18,918.82,0.05,248.42
ORD015608,2024-11-26,CUST3762,Consumer,West,Technology,Headphones,2,86.87,173.73,0.0,38.48
ORD015608,2024-11-26,CUST3762,Consumer,West,Office Supplies,Folder,1,2.61,2.61,0.0,0.55
ORD015609,2024-11-26,CUST9604,Consumer,North,Office Supplies,Paper,2,23.59,47.17,0.0,10.48
ORD015610,2024-11-26,CUST3360,Corporate,South,Office Supplies,Notebook,1,3.51,3.51,0.0,0.78
ORD015610,2024-11-26,CUST3360,Corporate,South,Furniture,Table,3,506.72,1520.17,0.0,261.08
ORD015610,2024-11-26,CUST3360,Corporate,South,Technology,Laptop,1,1269.14,1015.31,0.2,208.16
ORD015611,2024-11-26,CUST9103,Consumer,North,Technology,Monitor,2,211.32,422.64,0.0,89.56
ORD015611,2024-11-26,CUST9103,Consumer,North,Technology,Webcam,2,42.54,85.08,0.0,22.96
ORD015611,2024-11-26,CUST9103,Consumer,North,Furniture,Cabinet,1,313.75,266.69,0.15,38.28
ORD015612,2024-11-26,CUST7498,Home Office,South,Furniture,Bookshelf,1,162.38,162.38,0.0,18.3
ORD015612,2024-11-26,CUST7498,Home Office,South,Technology,Webcam,1,118.35,118.35,0.0,13.83
ORD015613,2024-11-26,CUST7987,Consumer,South,Technology,Laptop,2,1272.08,2544.17,0.0,391.77
ORD015613,2024-11-26,CUST7987,Consumer,South,Technology,Mouse,1,32.37,32.37,0.0,9.13
ORD015613,2024-11-26,CUST7987,Consumer,South,Technology,Keyboard,3,39.92,119.77,0.0,25.5
ORD015613,2024-11-26,CUST7987,Consumer,South,Technology,USB Drive,3,26.46,75.4,0.05,22.58
ORD015614,2024-11-26,CUST3957,Consumer,North,Office Supplies,Stapler,1,15.5,15.5,0.0,3.84
ORD015614,2024-11-26,CUST3957,Consumer,North,Technology,Monitor,3,526.62,1579.87,0.0,294.28
ORD015615,2024-11-26,CUST1154,Consumer,East,Office Supplies,Stapler,1,8.79,8.79,0.0,1.43
ORD015615,2024-11-26,CUST1154,Consumer,East,Furniture,Chair,4,102.27,388.63,0.05,115.23
ORD015615,2024-11-26,CUST1154,Consumer,East,Technology,Laptop,2,810.44,1620.87,0.0,277.03
ORD015616,2024-11-26,CUST8805,Consumer,South,Furniture,Cabinet,1,186.31,186.31,0.0,25.22
ORD015617,2024-11-26,CUST6461,Consumer,South,Technology,Headphones,1,123.76,123.76,0.0,24.2
ORD015617,2024-11-26,CUST6461,Consumer,South,Technology,USB Drive,2,14.51,29.03,0.0,3.82
ORD015617,2024-11-26,CUST6461,Consumer,South,Furniture,Cabinet,2,421.24,842.47,0.0,233.61
ORD015618,2024-11-26,CUST3071,Corporate,East,Technology,Keyboard,1,59.25,53.32,0.1,9.19
ORD015618,2024-11-26,CUST3071,Corporate,East,Furniture,Table,4,428.22,1541.58,0.1,211.9
ORD015619,2024-11-26,CUST9518,Home Office,East,Office Supplies,Paper,1,12.43,12.43,0.0,2.85
ORD015619,2024-11-26,CUST9518,Home Office,East,Technology,Keyboard,1,91.16,91.16,0.0,25.36
ORD015619,2024-11-26,CUST9518,Home Office,East,Office Supplies,Folder,2,3.49,6.63,0.05,0.68
ORD015619,2024-11-26,CUST9518,Home Office,East,Furniture,Chair,2,259.31,518.62,0.0,99.33
ORD015620,2024-11-26,CUST4925,Consumer,North,Technology,Monitor,1,586.89,586.89,0.0,165.94
ORD015621,2024-11-26,CUST6123,Corporate,East,Technology,Keyboard,1,31.2,31.2,0.0,8.13
ORD015622,2024-11-26,CUST8583,Corporate,East,Technology,Webcam,2,81.04,162.08,0.0,23.37
ORD015622,2024-11-26,CUST8583,Corporate,East,Office Supplies,Binder,1,11.72,11.72,0.0,1.21
ORD015622,2024-11-26,CUST8583,Corporate,East,Technology,Headphones,1,133.67,133.67,0.0,19.33
ORD015623,2024-11-26,CUST3861,Home Office,West,Office Supplies,Notebook,3,3.15,9.44,0.0,1.41
ORD015623,2024-11-26,CUST3861,Home Office,West,Technology,Mouse,1,27.66,27.66,0.0,6.82
ORD015624,2024-11-26,CUST2341,Corporate,West,Furniture,Cabinet,1,410.65,410.65,0.0,65.98
ORD015625,2024-11-26,CUST7006,Consumer,West,Technology,Headphones,1,148.48,148.48,0.0,23.15
ORD015626,2024-11-26,CUST3437,Consumer,East,Technology,Keyboard,1,64.97,64.97,0.0,17.73
ORD015627,2024-11-26,CUST3352,Consumer,West,Furniture,Cabinet,4,324.07,1296.28,0.0,274.13
ORD015628,2024-11-26,CUST8784,Corporate,East,Furniture,Bookshelf,1,228.27,228.27,0.0,59.35
ORD015628,2024-11-26,CUST8784,Corporate,East,Furniture,Cabinet,2,488.35,976.69,0.0,282.12
ORD015629,2024-11-26,CUST2875,Consumer,West,Office Supplies,Binder,2,10.09,20.18,0.0,5.39
ORD015629,2024-11-26,CUST2875,Consumer,West,Office Supplies,Stapler,4,7.58,30.33,0.0,3.44
ORD015629,2024-11-26,CUST2875,Consumer,West,Furniture,Table,1,475.38,475.38,0.0,77.93
ORD015630,2024-11-26,CUST8594,Corporate,South,Technology,Laptop,3,1099.05,3297.14,0.0,817.23
ORD015631,2024-11-26,CUST9438,Corporate,North,Office Supplies,Pen,1,1.45,1.45,0.0,0.42
ORD015632,2024-11-26,CUST3909,Home Office,East,Technology,Mouse,1,16.21,16.21,0.0,3.55
ORD015632,2024-11-26,CUST3909,Home Office,East,Furniture,Chair,1,232.16,232.16,0.0,65.73
ORD015632,2024-11-26,CUST3909,Home Office,East,Technology,Monitor,2,266.2,532.39,0.0,112.42
ORD015633,2024-11-26,CUST2455,Consumer,East,Furniture,Table,1,574.18,574.18,0.0,123.29
ORD015634,2024-11-26,CUST4611,Home Office,East,Technology,Headphones,2,130.32,260.63,0.0,58.0
ORD015634,2024-11-26,CUST4611,Home Office,East,Technology,Webcam,1,123.75,123.75,0.0,29.33
ORD015634,2024-11-26,CUST4611,Home Office,East,Technology,Mouse,2,18.05,30.69,0.15,3.35
ORD015635,2024-11-26,CUST9043,Consumer,South,Technology,USB Drive,1,27.88,27.88,0.0,3.81
ORD015635,2024-11-26,CUST9043,Consumer,South,Office Supplies,Paper,1,10.99,10.99,0.0,2.84
ORD015635,2024-11-26,CUST9043,Consumer,South,Technology,USB Drive,1,10.5,10.5,0.0,1.57
ORD015636,2024-11-26,CUST2935,Consumer,West,Office Supplies,Pen,2,2.34,4.68,0.0,0.92
ORD015636,2024-11-26,CUST2935,Consumer,West,Office Supplies,Paper,2,18.19,36.38,0.0,4.68
ORD015636,2024-11-26,CUST2935,Consumer,West,Office Supplies,Envelope,3,9.33,28.0,0.0,7.34
ORD015637,2024-11-26,CUST4577,Corporate,West,Technology,Mouse,1,44.89,44.89,0.0,9.64
ORD015637,2024-11-26,CUST4577,Corporate,West,Office Supplies,Envelope,1,15.27,15.27,0.0,2.24
ORD015637,2024-11-26,CUST4577,Corporate,West,Technology,Webcam,1,93.06,93.06,0.0,16.9
ORD015638,2024-11-26,CUST8419,Consumer,East,Technology,Laptop,1,1061.94,1061.94,0.0,200.7
ORD015638,2024-11-26,CUST8419,Consumer,East,Office Supplies,Pen,1,3.95,3.95,0.0,0.55
ORD015639,2024-11-26,CUST1003,Home Office,South,Technology,Laptop,1,1333.82,1333.82,0.0,232.41
ORD015640,2024-11-27,CUST6286,Home Office,East,Technology,Mouse,1,31.3,31.3,0.0,9.08
ORD015640,2024-11-27,CUST6286,Home Office,East,Office Supplies,Stapler,2,18.75,37.5,0.0,8.13
ORD015640,2024-11-27,CUST6286,Home Office,East,Furniture,Cabinet,2,283.69,567.37,0.0,142.43
ORD015641,2024-11-27,CUST8596,Consumer,East,Office Supplies,Notebook,2,3.42,6.85,0.0,0.7
ORD015641,2024-11-27,CUST8596,Consumer,East,Technology,Headphones,3,46.71,140.13,0.0,21.46
ORD015641,2024-11-27,CUST8596,Consumer,East,Technology,Mouse,1,27.51,27.51,0.0,7.69
ORD015641,2024-11-27,CUST8596,Consumer,East,Technology,Webcam,1,142.88,142.88,0.0,28.85
ORD015642,2024-11-27,CUST5484,Home Office,East,Office Supplies,Notebook,1,5.68,5.68,0.0,1.34
ORD015642,2024-11-27,CUST5484,Home Office,East,Office Supplies,Folder,2,5.19,10.37,0.0,2.57
ORD015643,2024-11-27,CUST1660,Consumer,West,Office Supplies,Envelope,1,17.72,17.72,0.0,2.62
ORD015644,2024-11-27,CUST7092,Home Office,East,Furniture,Cabinet,1,193.88,193.88,0.0,23.4
ORD015645,2024-11-27,CUST7899,Home Office,South,Technology,Keyboard,1,94.38,94.38,0.0,27.22
ORD015645,2024-11-27,CUST7899,Home Office,South,Furniture,Table,1,432.58,432.58,0.0,97.56
ORD015645,2024-11-27,CUST7899,Home Office,South,Furniture,Desk,1,380.49,380.49,0.0,54.42
ORD015645,2024-11-27,CUST7899,Home Office,South,Technology,Mouse,3,45.84,137.53,0.0,25.41
ORD015645,2024-11-27,CUST7899,Home Office,South,Furniture,Chair,2,302.0,604.0,0.0,71.12
ORD015646,2024-11-27,CUST8272,Consumer,South,Office Supplies,Paper,1,12.16,11.56,0.05,3.15
ORD015646,2024-11-27,CUST8272,Consumer,South,Office Supplies,Stapler,1,10.69,10.69,0.0,1.12
ORD015646,2024-11-27,CUST8272,Consumer,South,Furniture,Bookshelf,1,106.39,106.39,0.0,19.06
ORD015647,2024-11-27,CUST9260,Consumer,West,Technology,Keyboard,2,57.45,114.9,0.0,24.82
ORD015647,2024-11-27,CUST9260,Consumer,West,Furniture,Chair,4,169.92,679.7,0.0,131.45
ORD015647,2024-11-27,CUST9260,Consumer,West,Technology,Webcam,1,140.82,140.82,0.0,32.71
ORD015648,2024-11-27,CUST3854,Home Office,East,Technology,Keyboard,1,59.42,50.5,0.15,6.0
ORD015648,2024-11-27,CUST3854,Home Office,East,Technology,Keyboard,3,34.44,87.81,0.15,20.26
ORD015648,2024-11-27,CUST3854,Home Office,East,Office Supplies,Envelope,1,5.14,5.14,0.0,1.29
ORD015648,2024-11-27,CUST3854,Home Office,East,Office Supplies,Binder,1,9.45,9.45,0.0,2.54
ORD015648,2024-11-27,CUST3854,Home Office,East,Technology,Headphones,2,110.38,220.76,0.0,61.39
ORD015649,2024-11-27,CUST6354,Home Office,North,Technology,Mouse,2,33.11,56.29,0.15,14.94
ORD015650,2024-11-27,CUST6767,Corporate,East,Technology,Webcam,1,73.66,73.66,0.0,9.91
ORD015650,2024-11-27,CUST6767,Corporate,East,Furniture,Bookshelf,2,258.21,516.42,0.0,65.25
ORD015651,2024-11-27,CUST8465,Consumer,East,Technology,USB Drive,1,28.4,28.4,0.0,3.74
ORD015652,2024-11-27,CUST3702,Corporate,East,Technology,Keyboard,1,112.16,112.16,0.0,27.2
ORD015652,2024-11-27,CUST3702,Corporate,East,Technology,Laptop,1,1404.15,1404.15,0.0,337.21
ORD015652,2024-11-27,CUST3702,Corporate,East,Office Supplies,Folder,1,4.62,4.62,0.0,0.64
ORD015653,2024-11-27,CUST7635,Corporate,East,Furniture,Bookshelf,1,102.87,102.87,0.0,17.03
ORD015654,2024-11-27,CUST3116,Home Office,North,Furniture,Cabinet,1,155.36,139.83,0.1,15.57
ORD015654,2024-11-27,CUST3116,Home Office,North,Office Supplies,Folder,1,8.02,8.02,0.0,1.77
ORD015655,2024-11-27,CUST9299,Home Office,West,Technology,USB Drive,1,26.31,26.31,0.0,7.58
ORD015655,2024-11-27,CUST9299,Home Office,West,Furniture,Desk,3,426.72,1280.16,0.0,191.5
ORD015656,2024-11-27,CUST4121,Corporate,North,Furniture,Chair,1,107.59,107.59,0.0,23.99
ORD015656,2024-11-27,CUST4121,Corporate,North,Office Supplies,Notebook,3,9.5,28.51,0.0,3.9
ORD015656,2024-11-27,CUST4121,Corporate,North,Office Supplies,Pen,1,4.65,4.65,0.0,1.3
ORD015657,2024-11-27,CUST5894,Home Office,West,Technology,Webcam,1,78.43,78.43,0.0,15.04
ORD015657,2024-11-27,CUST5894,Home Office,West,Technology,Monitor,1,456.03,456.03,0.0,122.66
ORD015657,2024-11-27,CUST5894,Home Office,West,Office Supplies,Envelope,1,8.4,8.4,0.0,2.3
ORD015657,2024-11-27,CUST5894,Home Office,West,Technology,Headphones,1,168.79,135.04,0.2,13.55
ORD015658,2024-11-27,CUST3003,Home Office,South,Technology,Monitor,1,500.6,500.6,0.0,114.5
ORD015659,2024-11-27,CUST1231,Consumer,West,Technology,Monitor,1,234.76,234.76,0.0,56.45
ORD015660,2024-11-27,CUST9822,Corporate,West,Technology,Monitor,2,486.27,972.54,0.0,220.55
ORD015660,2024-11-27,CUST9822,Corporate,West,Technology,Mouse,1,36.83,36.83,0.0,8.1
ORD015661,2024-11-27,CUST5410,Consumer,West,Technology,Headphones,1,54.44,54.44,0.0,12.93
ORD015661,2024-11-27,CUST5410,Consumer,West,Office Supplies,Pen,1,3.34,3.34,0.0,0.41
ORD015662,2024-11-27,CUST1163,Consumer,West,Office Supplies,Notebook,3,10.83,32.49,0.0,7.53
ORD015662,2024-11-27,CUST1163,Consumer,West,Office Supplies,Folder,2,4.45,8.89,0.0,1.04
ORD015662,2024-11-27,CUST1163,Consumer,West,Technology,Webcam,1,114.28,114.28,0.0,19.24
ORD015663,2024-11-27,CUST9890,Home Office,East,Technology,Laptop,3,871.75,2615.24,0.0,648.04
ORD015664,2024-11-27,CUST1401,Corporate,West,Technology,Laptop,2,827.25,1654.49,0.0,192.77
ORD015664,2024-11-27,CUST1401,Corporate,West,Technology,Mouse,3,32.42,97.26,0.0,21.5
ORD015665,2024-11-27,CUST1732,Consumer,West,Technology,Keyboard,1,103.1,103.1,0.0,18.5
ORD015666,2024-11-27,CUST6816,Home Office,West,Furniture,Desk,1,797.15,797.15,0.0,98.57
ORD015666,2024-11-27,CUST6816,Home Office,West,Furniture,Chair,2,114.19,228.39,0.0,49.78
ORD015667,2024-11-28,CUST2371,Home Office,West,Office Supplies,Envelope,2,17.78,33.78,0.05,8.95
ORD015668,2024-11-28,CUST7101,Consumer,South,Technology,USB Drive,1,25.35,21.55,0.15,5.42
ORD015668,2024-11-28,CUST7101,Consumer,South,Office Supplies,Paper,2,14.36,28.72,0.0,4.17
ORD015668,2024-11-28,CUST7101,Consumer,South,Furniture,Table,1,153.71,153.71,0.0,24.18
ORD015669,2024-11-28,CUST2184,Consumer,East,Technology,Webcam,1,120.75,120.75,0.0,28.35
ORD015669,2024-11-28,CUST2184,Consumer,East,Technology,USB Drive,1,15.7,15.7,0.0,3.35
ORD015670,2024-11-28,CUST7793,Consumer,West,Furniture,Bookshelf,1,189.3,189.3,0.0,48.42
ORD015670,2024-11-28,CUST7793,Consumer,West,Office Supplies,Notebook,1,6.48,6.48,0.0,0.94
ORD015671,2024-11-28,CUST8919,Corporate,West,Furniture,Desk,1,344.6,344.6,0.0,43.62
ORD015671,2024-11-28,CUST8919,Corporate,West,Office Supplies,Stapler,1,5.62,5.62,0.0,0.64
ORD015672,2024-11-28,CUST3284,Consumer,North,Technology,Mouse,4,45.03,180.12,0.0,18.16
ORD015673,2024-11-28,CUST9480,Consumer,East,Technology,Monitor,2,256.39,410.23,0.2,81.6
ORD015673,2024-11-28,CUST9480,Consumer,East,Technology,Keyboard,2,35.94,71.89,0.0,8.78
ORD015674,2024-11-28,CUST1975,Home Office,West,Furniture,Desk,2,289.12,578.25,0.0,99.57
ORD015674,2024-11-28,CUST1975,Home Office,West,Technology,Webcam,1,117.28,117.28,0.0,24.48
ORD015675,2024-11-28,CUST9471,Corporate,West,Office Supplies,Pen,3,2.47,7.41,0.0,1.74
ORD015675,2024-11-28,CUST9471,Corporate,West,Technology,Headphones,1,110.76,110.76,0.0,27.78
ORD015675,2024-11-28,CUST9471,Corporate,West,Furniture,Bookshelf,2,192.58,308.12,0.2,88.53
ORD015676,2024-11-28,CUST6022,Home Office,South,Technology,Monitor,1,312.1,312.1,0.0,70.38
ORD015677,2024-11-28,CUST6720,Corporate,East,Furniture,Desk,1,467.29,467.29,0.0,54.54
ORD015678,2024-11-28,CUST2186,Consumer,East,Technology,Monitor,1,331.4,331.4,0.0,61.35
ORD015678,2024-11-28,CUST2186,Consumer,East,Furniture,Table,1,216.59,205.76,0.05,43.99
ORD015678,2024-11-28,CUST2186,Consumer,East,Technology,Keyboard,3,106.75,320.25,0.0,41.32
ORD015678,2024-11-28,CUST2186,Consumer,East,Technology,Headphones,1,59.16,59.16,0.0,8.1
ORD015679,2024-11-28,CUST9501,Home Office,East,Office Supplies,Envelope,1,8.19,8.19,0.0,2.26
ORD015680,2024-11-28,CUST9965,Consumer,East,Office Supplies,Notebook,1,4.2,4.2,0.0,1.15
ORD015681,2024-11-28,CUST8809,Consumer,South,Office Supplies,Envelope,1,8.25,8.25,0.0,1.09
ORD015681,2024-11-28,CUST8809,Consumer,South,Technology,Monitor,1,271.83,271.83,0.0,59.77
ORD015682,2024-11-28,CUST5417,Consumer,North,Technology,Monitor,1,314.61,314.61,0.0,62.59
ORD015682,2024-11-28,CUST5417,Consumer,North,Technology,Keyboard,4,82.52,264.05,0.2,44.79
ORD015683,2024-11-28,CUST4551,Home Office,East,Technology,Laptop,1,1035.66,1035.66,0.0,174.8
ORD015683,2024-11-28,CUST4551,Home Office,East,Technology,Mouse,1,35.89,35.89,0.0,9.55
ORD015683,2024-11-28,CUST4551,Home Office,East,Technology,Keyboard,2,71.77,143.53,0.0,21.19
ORD015683,2024-11-28,CUST4551,Home Office,East,Technology,USB Drive,2,29.92,59.83,0.0,14.55
ORD015684,2024-11-28,CUST5317,Consumer,South,Office Supplies,Binder,1,7.23,7.23,0.0,1.09
ORD015684,2024-11-28,CUST5317,Consumer,South,Technology,Mouse,1,39.36,39.36,0.0,9.97
ORD015685,2024-11-28,CUST4948,Consumer,West,Technology,Keyboard,1,88.85,88.85,0.0,16.29
ORD015686,2024-11-28,CUST7517,Consumer,South,Technology,Monitor,1,295.46,295.46,0.0,80.13
ORD015686,2024-11-28,CUST7517,Consumer,South,Technology,Keyboard,1,74.02,74.02,0.0,19.81
ORD015687,2024-11-28,CUST6634,Home Office,East,Office Supplies,Binder,1,6.46,5.82,0.1,1.6
ORD015688,2024-11-28,CUST4082,Consumer,West,Furniture,Table,2,376.35,752.7,0.0,76.44
ORD015689,2024-11-28,CUST2789,Corporate,East,Office Supplies,Paper,1,13.36,13.36,0.0,3.81
ORD015689,2024-11-28,CUST2789,Corporate,East,Office Supplies,Folder,3,4.43,13.29,0.0,1.36
ORD015690,2024-11-28,CUST7398,Home Office,South,Technology,Monitor,3,506.75,1216.2,0.2,249.55
ORD015690,2024-11-28,CUST7398,Home Office,South,Technology,Keyboard,1,73.99,73.99,0.0,10.33
ORD015691,2024-11-28,CUST5269,Consumer,West,Technology,Webcam,1,130.57,130.57,0.0,27.03
ORD015691,2024-11-28,CUST5269,Consumer,West,Office Supplies,Envelope,4,18.8,75.2,0.0,20.35
ORD015691,2024-11-28,CUST5269,Consumer,West,Office Supplies,Stapler,2,14.56,29.13,0.0,7.78
ORD015692,2024-11-28,CUST2968,Corporate,South,Technology,Headphones,1,145.37,145.37,0.0,18.81
ORD015692,2024-11-28,CUST2968,Corporate,South,Technology,USB Drive,1,17.32,17.32,0.0,5.09
ORD015692,2024-11-28,CUST2968,Corporate,South,Furniture,Desk,2,585.56,1171.11,0.0,166.18
ORD015693,2024-11-28,CUST4974,Consumer,West,Office Supplies,Envelope,2,8.65,17.3,0.0,2.05
ORD015693,2024-11-28,CUST4974,Consumer,West,Office Supplies,Notebook,1,11.11,11.11,0.0,2.9
ORD015694,2024-11-28,CUST7210,Consumer,West,Office Supplies,Binder,1,10.78,10.78,0.0,3.02
ORD015695,2024-11-28,CUST8280,Consumer,East,Technology,Laptop,2,1159.3,2318.6,0.0,455.4
ORD015695,2024-11-28,CUST8280,Consumer,East,Office Supplies,Folder,1,3.08,3.08,0.0,0.36
ORD015696,2024-11-28,CUST4475,Corporate,West,Office Supplies,Folder,3,2.94,8.83,0.0,1.71
ORD015696,2024-11-28,CUST4475,Corporate,West,Technology,Mouse,2,27.01,54.02,0.0,9.21
ORD015697,2024-11-28,CUST7368,Consumer,West,Technology,Keyboard,1,98.5,98.5,0.0,17.67
ORD015697,2024-11-28,CUST7368,Consumer,West,Furniture,Desk,1,266.92,213.54,0.2,35.87
ORD015697,2024-11-28,CUST7368,Consumer,West,Technology,Laptop,2,1097.31,2194.61,0.0,362.31
ORD015698,2024-11-28,CUST1895,Consumer,South,Technology,Monitor,2,568.15,1136.31,0.0,304.9
ORD015698,2024-11-28,CUST1895,Consumer,South,Technology,Keyboard,1,48.18,48.18,0.0,9.94
ORD015699,2024-11-28,CUST4429,Consumer,West,Technology,Headphones,3,53.61,128.66,0.2,15.79
ORD015700,2024-11-28,CUST1025,Consumer,South,Technology,USB Drive,1,10.28,9.25,0.1,2.28
ORD015700,2024-11-28,CUST1025,Consumer,South,Office Supplies,Binder,1,10.19,10.19,0.0,2.73
ORD015701,2024-11-28,CUST9131,Consumer,West,Technology,Webcam,1,118.07,118.07,0.0,25.67
ORD015702,2024-11-28,CUST4901,Home Office,East,Technology,Monitor,1,432.41,432.41,0.0,121.44
ORD015702,2024-11-28,CUST4901,Home Office,East,Technology,Keyboard,1,41.92,41.92,0.0,9.11
ORD015702,2024-11-28,CUST4901,Home Office,East,Technology,Mouse,4,38.84,155.34,0.0,30.23
ORD015702,2024-11-28,CUST4901,Home Office,East,Technology,Webcam,2,80.2,136.33,0.15,38.69
ORD015703,2024-11-28,CUST6078,Home Office,West,Technology,Keyboard,1,36.79,36.79,0.0,6.27
ORD015703,2024-11-28,CUST6078,Home Office,West,Technology,Laptop,2,1387.66,2775.31,0.0,642.25
ORD015703,2024-11-28,CUST6078,Home Office,West,Technology,Headphones,1,57.68,57.68,0.0,9.54
ORD015704,2024-11-28,CUST2375,Corporate,East,Technology,Mouse,2,15.34,30.67,0.0,7.31
ORD015704,2024-11-28,CUST2375,Corporate,East,Office Supplies,Folder,1,3.14,3.14,0.0,0.84
